l1	140450527405735	140450565096128	94606655100052
l1	140725134711639	140450565096128	94606655100065
s8	140725134711384	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711384	140450565096128	94606845112433
l1	94607157013680	140450565096128	94607122325726
l8	94607159329192	140450565096128	94607122325755
l8	94607159329200	140450565096128	94607122325781
l8	94607159329208	140450565096128	94607122325807
l8	94607159329216	140450565096128	94607122325832
l1	140450565090632	140450565096128	94607122323990
s1	140725134710359	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134710392	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134710359	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
l8	94607159329224	140450565096128	94607122325894
l8	94607159329232	140450565096128	94607122325920
l8	94607159329240	140450565096128	94607122325946
l8	94607159329248	140450565096128	94607122325971
l1	140450565090632	140450565096128	94607122323990
s1	140725134710359	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134710392	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134710359	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
s8	140450507908096	140450565096128	94606643957387
s8	140450507908104	140450565096128	94606643957410
s8	140450507908096	140450565096128	94606643957426
s8	140450507908112	140450565096128	94606643957449
s8	140450507908096	140450565096128	94606643957465
s1	140725134711447	140450565096128	94606643216340
s1	140725134711438	140450565096128	94606643216495
l8	140725134711496	140450565096128	94606643957502
s8	140725134711496	140450565096128	94606643957513
s8	140725134711344	140450565096128	94606919498308
s8	140450507908120	140450565096128	94606919708869
s8	140450507908120	140450565096128	94606919708891
l1	140725134711447	140450565096128	94606919708918
s8	140725134711240	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711240	140450565096128	94606845112433
l1	94607157013680	140450565096128	94607122325726
l8	94607159329192	140450565096128	94607122325755
l8	94607159329200	140450565096128	94607122325781
l8	94607159329208	140450565096128	94607122325807
l8	94607159329216	140450565096128	94607122325832
l1	140450565090632	140450565096128	94607122323990
s1	140725134710215	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134710248	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134710215	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
l8	94607159329224	140450565096128	94607122325894
l8	94607159329232	140450565096128	94607122325920
l8	94607159329240	140450565096128	94607122325946
l8	94607159329248	140450565096128	94607122325971
l1	140450565090632	140450565096128	94607122323990
s1	140725134710215	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134710248	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134710215	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
l8	94606594622616	140450565096128	94606919709016
l8	94606594622624	140450565096128	94606919709034
l8	94606594622632	140450565096128	94606919709053
s8	140450538364168	140450565096128	94607122371064
s8	140450538364176	140450565096128	94607122371083
s8	140450538364184	140450565096128	94607122371102
s8	140450538364192	140450565096128	94607122371124
s8	140450538364200	140450565096128	94607122371146
s8	140450538364208	140450565096128	94607122371165
s1	140450538364241	140450565096128	94607122371219
s1	140450538364242	140450565096128	94607122371238
s8	140450538364280	140450565096128	94607122371277
s8	140450538364288	140450565096128	94607122371296
s8	140450538364192	140450565096128	94607122371359
s8	140450538364200	140450565096128	94607122371374
s8	140450538364224	140450565096128	94607122371389
s8	140450538364232	140450565096128	94607122371405
s8	140450507908168	140450565096128	94606919709091
s8	140450507908120	140450565096128	94606919498331
l8	140725134711344	140450565096128	94606919498357
l8	140450527405696	140450565096128	94606919498369
s8	140450507908192	140450565096128	94606919498380
l8	140450527405704	140450565096128	94606919498397
s8	140450507908200	140450565096128	94606919498409
l1	140725134711447	140450565096128	94606919498449
l8	140725134711344	140450565096128	94606919498547
l1	140450527405735	140450565096128	94606919498564
l8	140725134711344	140450565096128	94606919498645
l8	140450527405696	140450565096128	94606919498657
l8	140450507907864	140450565096128	94606919498668
l8	94607151816456	140450565096128	94606919498680
l8	140725134711344	140450565096128	94606919498710
l1	140450507907959	140450565096128	94606659711655
l8	140450507907944	140450565096128	94606659711671
l1	140450527405735	140450565096128	94606659711721
l8	140450527405720	140450565096128	94606659711735
s8	140725134711208	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711208	140450565096128	94606845112433
s8	140450507908272	140450565096128	94606659711868
s8	140450507908256	140450565096128	94606659711880
s8	140450507908264	140450565096128	94606659711898
l1	140450507908279	140450565096128	94606659711911
l8	140450507908256	140450565096128	94606659711924
l8	140450507907936	140450565096128	94606659711944
l1	140450527405735	140450565096128	94606659712049
l8	140450527405712	140450565096128	94606659712066
s1	140450525041850	140450565096128	94606659712135
l8	140725134711344	140450565096128	94606919498772
s8	140450507908320	140450565096128	94606919498784
s8	140725134711304	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711304	140450565096128	94606845112433
s8	140450521434112	140450565096128	94606919498826
s8	140450521434120	140450565096128	94606919498850
s8	140450521434112	140450565096128	94606919498866
s8	140450521434128	140450565096128	94606919498890
s8	140450521434112	140450565096128	94606919498906
s8	140450521434136	140450565096128	94606919498933
s8	140450507908328	140450565096128	94606919498965
s8	140725134711344	140450565096128	94606919498980
s1	140450507908336	140450565096128	94606919499000
l8	140450507908192	140450565096128	94606919499017
l8	140450507907864	140450565096128	94606919499029
l8	94607151816536	140450565096128	94606919499045
l1	140450507907959	140450565096128	94606919584149
l8	140450507907936	140450565096128	94606919584163
l8	140450507907944	140450565096128	94606919584183
l1	140725134711239	140450565096128	94606646831272
l8	140725134711224	140450565096128	94606646831291
l8	140725134711232	140450565096128	94606646831322
l8	140725134711216	140450565096128	94606646831377
l1	140725134711239	140450565096128	94606643220946
l8	140725134711216	140450565096128	94606643220958
s8	140725134710968	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134710968	140450565096128	94606845112433
s8	140725134711216	140450565096128	94606643221320
s8	140725134711232	140450565096128	94606643221344
s8	140725134711224	140450565096128	94606646831578
l1	140725134711239	140450565096128	94606646831601
l8	140725134711216	140450565096128	94606646831614
s1	140450542837418	140450565096128	94606646831800
l1	140725134711239	140450565096128	94606646831820
s8	140725134711224	140450565096128	94606646831865
l1	140450507908255	140450565096128	94606919584242
l8	140450507908232	140450565096128	94606919584255
l8	140450507908240	140450565096128	94606919584275
l1	140725134711303	140450565096128	94606646831272
l8	140725134711288	140450565096128	94606646831291
l8	140725134711296	140450565096128	94606646831322
l1	140725134711239	140450565096128	94606919584322
l8	140725134711216	140450565096128	94606919584363
l8	140725134711224	140450565096128	94606919584377
s8	140725134711128	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711128	140450565096128	94606845112433
l1	140725134711303	140450565096128	94606647030806
l8	140725134711280	140450565096128	94606647030819
l8	140725134711288	140450565096128	94606647030839
l1	140725134711271	140450565096128	94606919584447
l8	140725134711248	140450565096128	94606919584476
l8	140725134711264	140450565096128	94606919584491
s8	140725134711168	140450565096128	94606845115452
l8	140450565091840	140450565096128	94607119690124
l8	94607159330360	140450565096128	94607119690146
s8	140725134711168	140450565096128	94606845115510
l8	140725134711168	140450565096128	94606845115529
l1	140725134711303	140450565096128	94606919584517
l1	140725134711239	140450565096128	94606919584585
l8	140725134711216	140450565096128	94606919584612
l8	140725134711232	140450565096128	94606919584626
s8	140725134711168	140450565096128	94606845115452
l8	140450565091840	140450565096128	94607119690124
l8	94607159330360	140450565096128	94607119690146
s8	140725134711168	140450565096128	94606845115510
l8	140725134711168	140450565096128	94606845115529
l8	140725134711344	140450565096128	94606919499069
s8	140725134711344	140450565096128	94606919499081
l1	140725134711447	140450565096128	94606643957544
l8	140450507908136	140450565096128	94606643957620
s8	140450507908128	140450565096128	94606643957694
l8	140450507908136	140450565096128	94606643957706
s8	140450507908136	140450565096128	94606643957718
s8	140450537138600	140450565096128	94606655100268
l8	140450537138608	140450565096128	94606655100284
s8	140450537138608	140450565096128	94606655100296
l8	140450537138600	140450565096128	94606655100388
l8	140450537138608	140450565096128	94606655100399
l8	140725134711496	140450565096128	94606655100437
s8	140725134711496	140450565096128	94606655100450
l8	140725134711520	140450565096128	94606655100507
l1	140725134711639	140450565096128	94606655033852
l1	140725134711687	140450565096128	94606655033919
l8	140450537138600	140450565096128	94606655033991
s1	140725134711639	140450565096128	94606643216340
s1	140725134711621	140450565096128	94606643216495
s8	140725134711720	140450565096128	94606655034049
s1	140725134711728	140450565096128	94606655034068
s1	140725134711729	140450565096128	94606655034083
s1	140725134711730	140450565096128	94606655034098
s8	140725134711736	140450565096128	94606655034113
s1	140725134711744	140450565096128	94606655034135
s1	140725134711752	140450565096128	94606655034156
s1	140725134711753	140450565096128	94606655034177
s8	140725134711760	140450565096128	94606655034198
s8	140725134711768	140450565096128	94606655034223
s8	140725134711776	140450565096128	94606655034248
s8	140725134711784	140450565096128	94606655034273
s8	140725134711792	140450565096128	94606655034298
s4	140725134711800	140450565096128	94606655034323
s8	140725134711808	140450565096128	94606655034347
s8	140725134711816	140450565096128	94606655034372
s4	140725134711824	140450565096128	94606655034397
l8	140450507908120	140450565096128	94606655034416
l8	94607151815256	140450565096128	94606655034432
l8	140450507908192	140450565096128	94606919534818
l8	140450507907864	140450565096128	94606919534830
l8	94607151816448	140450565096128	94606919534843
s8	140725134711368	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711368	140450565096128	94606845112433
s8	140450542837392	140450565096128	94606919713506
s8	140450542837400	140450565096128	94606919713529
s8	140450542837392	140450565096128	94606919713545
s8	140450542837408	140450565096128	94606919713568
s8	140450542837392	140450565096128	94606919713584
s8	140450542837416	140450565096128	94606919713610
s8	140450542837416	140450565096128	94606919713633
s8	140450542837424	140450565096128	94606919713657
s8	140725134711456	140450565096128	94606919534867
s8	140725134711464	140450565096128	94606919534885
l1	94607157013680	140450565096128	94607122323486
l8	94607159329128	140450565096128	94607122323515
l8	94607159329136	140450565096128	94607122323541
l8	94607159329144	140450565096128	94607122323567
l8	94607159329152	140450565096128	94607122323592
l1	140450565090632	140450565096128	94607122323990
s1	140725134711127	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134711160	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134711127	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
l8	94607159329160	140450565096128	94607122323654
l8	94607159329168	140450565096128	94607122323680
l8	94607159329176	140450565096128	94607122323706
l8	94607159329184	140450565096128	94607122323731
l1	140450565090632	140450565096128	94607122323990
s1	140725134711127	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134711160	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134711127	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
l8	140450507908320	140450565096128	94606919534917
l8	140450507908328	140450565096128	94606919534936
l1	94607157013680	140450565096128	94607122325726
l8	94607159329192	140450565096128	94607122325755
l8	94607159329200	140450565096128	94607122325781
l8	94607159329208	140450565096128	94607122325807
l8	94607159329216	140450565096128	94607122325832
l1	140450565090632	140450565096128	94607122323990
s1	140725134711127	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134711160	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134711127	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
l8	94607159329224	140450565096128	94607122325894
l8	94607159329232	140450565096128	94607122325920
l8	94607159329240	140450565096128	94607122325946
l8	94607159329248	140450565096128	94607122325971
l1	140450565090632	140450565096128	94607122323990
s1	140725134711127	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134711160	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134711127	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
s8	140725134711440	140450565096128	94606919534982
s8	140725134711448	140450565096128	94606919534996
l8	140450507908192	140450565096128	94606919535009
s8	140725134711472	140450565096128	94606919535022
s8	140725134711400	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711400	140450565096128	94606845112433
l1	94607157013680	140450565096128	94607122325726
l8	94607159329192	140450565096128	94607122325755
l8	94607159329200	140450565096128	94607122325781
l8	94607159329208	140450565096128	94607122325807
l8	94607159329216	140450565096128	94607122325832
l1	140450565090632	140450565096128	94607122323990
s1	140725134710375	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134710408	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134710375	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
l8	94607159329224	140450565096128	94607122325894
l8	94607159329232	140450565096128	94607122325920
l8	94607159329240	140450565096128	94607122325946
l8	94607159329248	140450565096128	94607122325971
l1	140450565090632	140450565096128	94607122323990
s1	140725134710375	140450565096128	94607122324005
s1	140450565090632	140450565096128	94607122324017
s8	140725134710408	140450565096128	94607122324032
l1	94607157013680	140450565096128	94607122324057
l4	94607159329120	140450565096128	94607122324339
l1	140725134710375	140450565096128	94607122325580
s1	140450565090632	140450565096128	94607122325620
s8	140450539026528	140450565096128	94606919535052
s8	140450539026536	140450565096128	94606919535075
s8	140450539026528	140450565096128	94606919535091
s8	140450539026544	140450565096128	94606919535114
s8	140450539026528	140450565096128	94606919535130
l8	140725134711456	140450565096128	94606919535862
s8	140725134711240	140450565096128	94606919535876
l8	140725134711464	140450565096128	94606919535895
s8	140725134711248	140450565096128	94606919535907
l8	140450527405696	140450565096128	94606919536190
s8	140725134711256	140450565096128	94606919536201
l8	140450527405704	140450565096128	94606919536217
s8	140725134711264	140450565096128	94606919536229
l1	140450527405735	140450565096128	94606919536273
l1	140450527405759	140450565096128	94606919536363
l4	140450527405816	140450565096128	94606919536486
s4	140725134711376	140450565096128	94606919536498
l8	140450527405792	140450565096128	94606919536511
l8	140725134711352	140450565096128	94606643956179
s8	140725134711032	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711032	140450565096128	94606845112433
l8	140725134711344	140450565096128	94606643956547
s8	140725134711344	140450565096128	94606643956558
s8	140725134711352	140450565096128	94606643956682
l8	140725134711344	140450565096128	94606643956728
s8	140450537389152	140450565096128	94606643956740
l8	140725134711344	140450565096128	94606643956728
s8	140450537389160	140450565096128	94606643956740
l8	140725134711360	140450565096128	94606643956777
l8	140450527405800	140450565096128	94606919536532
l8	140450537137040	140450565096128	94606919537401
l8	140450537137048	140450565096128	94606919537401
l8	140725134711352	140450565096128	94606919537436
l8	140725134711344	140450565096128	94606919537530
l8	140450537389160	140450565096128	94606919537542
s8	140725134711000	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134711000	140450565096128	94606845112433
s8	140725134711048	140450565096128	94606919537930
s8	140725134711056	140450565096128	94606919537945
s1	140725134711064	140450565096128	94606919537965
s8	140450537136256	140450565096128	94606919537978
s8	140450537136264	140450565096128	94606919537995
l1	140450537137079	140450565096128	94606919538028
s1	140725134711064	140450565096128	94606919538114
l8	140725134711368	140450565096128	94606919538131
l4	140725134711376	140450565096128	94606919538203
l8	140725134711344	140450565096128	94606919538426
l8	140450537389160	140450565096128	94606919538438
l8	140725134711048	140450565096128	94606919538452
l8	140725134711360	140450565096128	94606919538534
s8	140450537136256	140450565096128	94606919538546
l8	140725134711048	140450565096128	94606919538563
s8	140725134711360	140450565096128	94606919538576
l8	140725134711344	140450565096128	94606919538588
s8	140450537389160	140450565096128	94606919538600
l8	140725134711048	140450565096128	94606919538612
l8	140450537136256	140450565096128	94606919538625
l8	140725134711048	140450565096128	94606919538744
s8	140725134711048	140450565096128	94606919538757
l8	140725134711368	140450565096128	94606919538779
s8	140725134711368	140450565096128	94606919538793
s8	140725134711048	140450565096128	94606919538804
l8	140450537137024	140450565096128	94606919536567
l8	140725134711472	140450565096128	94606919535955
l8	140725134711240	140450565096128	94606919535968
l8	140725134711248	140450565096128	94606919535981
s8	140725134711152	140450565096128	94606919536877
s8	140725134711160	140450565096128	94606919536891
s8	140450539026552	140450565096128	94606919536904
s8	140450539026552	140450565096128	94606919536926
s8	140450539026560	140450565096128	94606919536954
s8	140450539026568	140450565096128	94606919536967
l1	140450507908255	140450565096128	94606919537006
l8	140725134711256	140450565096128	94606919536190
s8	140450539026600	140450565096128	94606919536201
l8	140725134711264	140450565096128	94606919536217
s8	140450539026608	140450565096128	94606919536229
l1	140725134711295	140450565096128	94606919536273
l1	140725134711319	140450565096128	94606919536363
l4	140725134711376	140450565096128	94606919536486
s4	140450539026720	140450565096128	94606919536498
l8	140725134711352	140450565096128	94606919536511
l8	140450539026696	140450565096128	94606643956179
s8	140725134710952	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134710952	140450565096128	94606845112433
l8	140450539026688	140450565096128	94606643956547
s8	140450539026688	140450565096128	94606643956558
s8	140450539026696	140450565096128	94606643956682
l8	140450539026688	140450565096128	94606643956728
s8	140450537389168	140450565096128	94606643956740
l8	140450539026688	140450565096128	94606643956728
s8	140450537389176	140450565096128	94606643956740
l8	140450539026704	140450565096128	94606643956777
l8	140725134711360	140450565096128	94606919536532
l8	140450537136272	140450565096128	94606919537401
l8	140450537136280	140450565096128	94606919537401
l8	140450539026696	140450565096128	94606919537436
l8	140450539026688	140450565096128	94606919537530
l8	140450537389176	140450565096128	94606919537542
s8	140725134710920	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134710920	140450565096128	94606845112433
s8	140725134710968	140450565096128	94606919537930
s8	140725134710976	140450565096128	94606919537945
s1	140725134710984	140450565096128	94606919537965
s8	140450537130624	140450565096128	94606919537978
s8	140450537130632	140450565096128	94606919537995
l1	140450537136311	140450565096128	94606919538028
s1	140725134710984	140450565096128	94606919538114
l8	140450539026712	140450565096128	94606919538131
l4	140450539026720	140450565096128	94606919538203
l8	140450539026688	140450565096128	94606919538426
l8	140450537389176	140450565096128	94606919538438
l8	140725134710968	140450565096128	94606919538452
l8	140450539026704	140450565096128	94606919538534
s8	140450537130624	140450565096128	94606919538546
l8	140725134710968	140450565096128	94606919538563
s8	140450539026704	140450565096128	94606919538576
l8	140450539026688	140450565096128	94606919538588
s8	140450537389176	140450565096128	94606919538600
l8	140725134710968	140450565096128	94606919538612
l8	140450537130624	140450565096128	94606919538625
l8	140725134710968	140450565096128	94606919538744
s8	140725134710968	140450565096128	94606919538757
l8	140450539026712	140450565096128	94606919538779
s8	140450539026712	140450565096128	94606919538793
s8	140725134710968	140450565096128	94606919538804
l8	140450537136256	140450565096128	94606919536567
s8	140450539026728	140450565096128	94606919537101
l8	140725134711160	140450565096128	94606919537118
l8	140725134711360	140450565096128	94606643958218
l8	140450537136256	140450565096128	94606643958248
l1	140450537136311	140450565096128	94606643958262
s8	140725134711120	140450565096128	94606845115452
l8	140450565091840	140450565096128	94607119690124
l8	94607159330360	140450565096128	94607119690146
s8	140725134711120	140450565096128	94606845115510
l8	140725134711120	140450565096128	94606845115529
l8	140725134711344	140450565096128	94606643958383
s8	140725134711344	140450565096128	94606643958394
l8	140725134711352	140450565096128	94606643958420
s8	140725134711120	140450565096128	94606845115452
l8	140450565091840	140450565096128	94607119690124
l8	94607159330360	140450565096128	94607119690146
s8	140725134711120	140450565096128	94606845115510
l8	140725134711120	140450565096128	94606845115529
l1	140725134711319	140450565096128	94606643958452
l1	140725134711295	140450565096128	94606643958517
l8	140725134711264	140450565096128	94606643958581
l8	140725134711448	140450565096128	94606919535185
l8	140725134711464	140450565096128	94606919535274
s8	140725134711544	140450565096128	94606919520857
s8	140725134711552	140450565096128	94606919520872
l8	140450539026552	140450565096128	94606919520885
l8	94607151816240	140450565096128	94606919520899
l1	140450539026599	140450565096128	94606919538918
l1	140725134710391	140450565096128	94606919534496
l8	140725134710376	140450565096128	94606919534510
l1	140725134710391	140450565096128	94606659711655
l8	140725134710376	140450565096128	94606659711671
l1	140725134711639	140450565096128	94606659711721
l8	140725134711624	140450565096128	94606659711735
s1	140725134710511	140450565096128	94606659711802
l1	140725134710511	140450565096128	94606659711911
l8	140725134710488	140450565096128	94606659711924
l8	140725134710368	140450565096128	94606659711944
l1	140725134711639	140450565096128	94606659712049
l8	140725134711616	140450565096128	94606659712066
s1	140725134710493	140450565096128	94606659712135
l1	140725134710391	140450565096128	94606919539016
s2	140725134710560	140450565096128	94606919541454
s1	140725134710562	140450565096128	94606919541480
l8	140450539026728	140450565096128	94606919541574
l8	140450507907864	140450565096128	94606919541590
l8	94607151816496	140450565096128	94606919541603
l1	140450507907959	140450565096128	94606919580342
l8	140450507907936	140450565096128	94606919580356
l8	140450507907944	140450565096128	94606919580376
l1	140725134710311	140450565096128	94606646831272
l8	140725134710296	140450565096128	94606646831291
l8	140725134710304	140450565096128	94606646831322
l8	140725134710288	140450565096128	94606646831377
l1	140725134710311	140450565096128	94606643220946
l8	140725134710288	140450565096128	94606643220958
s8	140725134710040	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134710040	140450565096128	94606845112433
s8	140725134710288	140450565096128	94606643221320
s8	140725134710304	140450565096128	94606643221344
s8	140725134710296	140450565096128	94606646831578
l1	140725134710311	140450565096128	94606646831601
l8	140725134710288	140450565096128	94606646831614
s1	140450507822890	140450565096128	94606646831800
l1	140725134710311	140450565096128	94606646831820
s8	140725134710296	140450565096128	94606646831865
l1	140725134710511	140450565096128	94606919580435
l8	140725134710488	140450565096128	94606919580448
l8	140725134710496	140450565096128	94606919580468
l1	140725134710375	140450565096128	94606646831272
l8	140725134710360	140450565096128	94606646831291
l8	140725134710368	140450565096128	94606646831322
l8	140725134710352	140450565096128	94606646831377
l1	140725134710375	140450565096128	94606646831601
l8	140725134710352	140450565096128	94606646831614
s1	140725134710357	140450565096128	94606646831800
l1	140725134710375	140450565096128	94606646831820
s1	140725134710375	140450565096128	94606646831842
l1	140725134710311	140450565096128	94606919580515
l8	140725134710288	140450565096128	94606919580556
l8	140725134710296	140450565096128	94606919580570
s8	140725134710200	140450565096128	94606845112377
l1	140450565090632	140450565096128	94607119689203
l8	140450565091840	140450565096128	94607119689240
l8	94607159330360	140450565096128	94607119689262
s8	140725134710200	140450565096128	94606845112433
l1	140725134710375	140450565096128	94606647030806
l8	140725134710352	140450565096128	94606647030819
l8	140725134710360	140450565096128	94606647030839
l1	140725134710376	140450565096128	94606919580645
l1	140725134710343	140450565096128	94606919580660
l8	140725134710320	140450565096128	94606919580689
l8	140725134710336	140450565096128	94606919580704
s8	140725134710240	140450565096128	94606845115452
